,ActualNumberQuarters,ActualNumberofCore,ActualStartQuarter,EnrollmentType,JobType,PreferedMajor,PreferedNumberQuarters,PreferedNumberofCore,PreferedSchool,PreferedStartQuarter,englishSequenceBreak,mathSequenceBreak,Rating,ActualSummerPref_no,ActualSummerPref_yes,SummerPref_no,SummerPref_yes
34888,27,6.0,4,1,0,8,28,4.0,8,2,55.0,61.0,2,1,0,1,0
34889,8,1.0,2,1,2,3,15,5.0,2,4,100.0,60.0,3,1,0,1,0
34890,5,7.0,2,0,2,6,18,1.0,2,6,49.0,12.0,0,1,0,1,0
34891,26,2.0,2,1,1,4,29,2.0,3,0,44.0,69.0,2,0,1,0,1
34892,4,4.0,5,0,0,12,14,6.0,0,0,83.0,47.0,3,0,1,0,1
34893,7,4.0,4,0,2,8,26,1.0,5,2,54.0,91.0,4,0,1,0,1
34894,14,4.0,0,0,1,0,9,2.0,4,4,63.0,53.0,2,1,0,1,0
34895,22,7.0,5,1,1,6,4,6.0,5,0,88.0,27.0,2,1,0,1,0
34896,3,5.0,4,0,0,4,19,1.0,7,6,73.0,70.0,3,1,0,1,0
34897,25,2.0,0,1,1,6,30,1.0,7,2,95.0,31.0,3,0,1,0,1
34898,11,2.0,0,1,2,9,17,4.0,8,4,37.0,68.0,2,0,1,0,1
34899,10,4.0,4,1,0,8,19,2.0,2,6,90.0,16.0,2,1,0,1,0
34900,23,6.0,4,1,2,12,3,4.0,1,2,88.0,84.0,5,1,0,1,0
34901,2,0.0,0,0,1,3,23,5.0,1,6,86.0,72.0,3,1,0,1,0
34902,8,3.0,0,1,1,12,23,2.0,8,2,46.0,25.0,3,1,0,1,0
34903,5,2.0,0,1,2,8,15,3.0,8,4,99.0,40.0,3,0,1,0,1
34904,2,3.0,5,0,1,6,23,3.0,7,2,59.0,49.0,1,0,1,0,1
34905,13,5.0,2,0,1,8,13,6.0,6,0,52.0,5.0,1,0,1,0,1
34906,11,5.0,2,1,2,6,2,2.0,8,6,45.0,58.0,2,0,1,0,1
34907,16,2.0,2,1,2,10,28,3.0,3,0,78.0,56.0,3,1,0,1,0
34908,22,0.0,0,0,1,6,12,4.0,5,2,91.0,24.0,3,1,0,1,0
34909,28,1.0,5,1,2,10,27,1.0,3,2,85.0,95.0,5,0,1,0,1
34910,20,0.0,2,1,2,4,21,4.0,4,0,48.0,68.0,1,1,0,1,0
34911,4,1.0,0,0,1,12,16,1.0,8,0,52.0,90.0,4,1,0,1,0
34912,13,1.0,0,1,2,10,16,1.0,0,2,56.0,4.0,1,1,0,1,0
34913,16,3.0,4,0,0,8,16,4.0,7,6,98.0,97.0,5,0,1,0,1
34914,25,5.0,4,0,1,6,10,4.0,3,2,53.0,48.0,2,0,1,0,1
34915,24,5.0,0,0,1,4,9,2.0,6,4,83.0,51.0,3,0,1,0,1
34916,5,2.0,2,1,2,8,16,2.0,0,0,79.0,8.0,3,1,0,1,0
34917,21,0.0,4,0,2,9,24,6.0,6,6,54.0,50.0,1,0,1,0,1
34918,4,6.0,5,0,2,8,11,5.0,1,2,53.0,54.0,1,0,1,0,1
34919,19,2.0,5,0,1,6,29,4.0,8,0,77.0,26.0,2,1,0,1,0
34920,12,0.0,2,0,0,9,8,1.0,7,0,51.0,30.0,3,1,0,1,0
34921,22,2.0,5,1,0,8,24,4.0,8,2,32.0,96.0,3,0,1,0,1
34922,3,5.0,4,1,2,9,21,2.0,0,0,90.0,8.0,2,0,1,0,1
34923,10,6.0,2,1,1,9,26,1.0,7,4,72.0,10.0,1,0,1,0,1
34924,2,0.0,2,0,0,3,19,5.0,7,2,57.0,84.0,3,1,0,1,0
34925,28,3.0,0,0,2,8,26,6.0,7,4,62.0,44.0,1,1,0,1,0
34926,14,2.0,0,0,2,12,24,5.0,5,0,36.0,7.0,0,0,1,0,1
34927,22,0.0,4,0,1,8,29,4.0,8,2,43.0,96.0,3,1,0,1,0
34928,14,1.0,0,1,1,9,13,5.0,6,4,83.0,31.0,3,1,0,1,0
34929,22,3.0,0,1,1,4,30,3.0,0,0,39.0,58.0,2,0,1,0,1
34930,27,1.0,4,0,1,0,21,4.0,6,6,47.0,14.0,0,1,0,1,0
34931,2,7.0,5,0,1,3,21,2.0,8,0,98.0,46.0,3,0,1,0,1
34932,3,7.0,2,0,1,8,22,2.0,0,4,41.0,95.0,3,1,0,1,0
34933,3,1.0,4,0,0,9,18,5.0,5,6,91.0,41.0,3,0,1,0,1
34934,6,2.0,2,0,0,8,11,2.0,8,2,56.0,25.0,1,0,1,0,1
34935,8,1.0,4,0,2,6,6,6.0,3,0,52.0,51.0,1,0,1,0,1
34936,3,3.0,2,1,0,12,15,4.0,4,4,93.0,78.0,5,0,1,0,1
34937,2,7.0,2,1,1,9,29,2.0,3,4,30.0,29.0,0,0,1,0,1
34938,18,0.0,0,1,0,10,16,5.0,5,4,90.0,17.0,2,1,0,1,0
34939,30,5.0,5,0,2,8,24,4.0,8,6,77.0,47.0,3,0,1,0,1
34940,27,5.0,5,0,2,0,5,6.0,1,0,75.0,19.0,2,0,1,0,1
34941,20,6.0,4,1,0,4,6,2.0,4,2,74.0,71.0,4,1,0,1,0
34942,25,6.0,0,0,2,3,14,5.0,8,0,31.0,24.0,0,1,0,1,0
34943,9,3.0,5,0,0,3,7,5.0,2,0,79.0,13.0,2,1,0,1,0
34944,18,7.0,5,1,1,10,11,3.0,0,6,52.0,30.0,3,1,0,1,0
34945,9,5.0,4,0,0,8,21,6.0,5,6,62.0,76.0,3,1,0,1,0
34946,24,6.0,5,1,2,3,14,1.0,4,6,36.0,92.0,3,1,0,1,0
34947,26,5.0,4,1,2,4,15,2.0,3,0,88.0,55.0,3,1,0,1,0
34948,17,7.0,4,1,0,12,30,3.0,3,6,78.0,77.0,4,1,0,1,0
34949,8,7.0,5,0,2,10,5,5.0,5,2,65.0,55.0,2,0,1,0,1
34950,27,0.0,0,0,0,0,1,1.0,6,0,65.0,69.0,2,0,1,0,1
34951,12,0.0,2,0,0,8,14,1.0,8,6,49.0,78.0,2,1,0,1,0
34952,1,4.0,2,1,0,10,23,3.0,0,0,56.0,24.0,1,1,0,1,0
34953,18,4.0,0,1,1,9,26,5.0,4,6,86.0,27.0,2,0,1,0,1
34954,8,6.0,5,1,2,3,25,1.0,4,2,42.0,65.0,1,1,0,1,0
34955,24,1.0,4,1,0,8,13,1.0,7,4,49.0,35.0,1,0,1,0,1
34956,2,3.0,2,0,0,9,29,2.0,7,4,46.0,23.0,0,0,1,0,1
34957,25,3.0,4,1,1,9,4,1.0,2,6,87.0,76.0,5,1,0,1,0
34958,7,1.0,5,1,1,8,3,1.0,1,2,64.0,72.0,3,0,1,0,1
34959,6,3.0,5,0,2,3,19,1.0,7,2,32.0,77.0,2,0,1,0,1
34960,2,5.0,0,0,2,6,19,3.0,2,6,44.0,82.0,2,1,0,1,0
34961,18,0.0,2,1,2,9,8,2.0,5,0,95.0,99.0,5,0,1,0,1
34962,25,4.0,0,1,0,6,19,5.0,0,6,87.0,43.0,3,0,1,0,1
34963,4,2.0,4,0,1,8,1,2.0,5,4,47.0,12.0,0,0,1,0,1
34964,8,2.0,5,1,0,9,29,2.0,6,0,57.0,8.0,1,0,1,0,1
34965,11,4.0,5,0,2,8,23,4.0,0,4,83.0,71.0,5,1,0,1,0
34966,4,7.0,5,1,2,0,30,1.0,1,2,37.0,66.0,1,1,0,1,0
34967,12,0.0,4,1,0,10,17,2.0,5,2,59.0,93.0,4,0,1,0,1
34968,6,6.0,2,0,2,3,28,4.0,7,6,37.0,33.0,1,0,1,0,1
34969,22,6.0,4,1,2,6,22,2.0,5,4,47.0,53.0,3,1,0,1,0
34970,2,4.0,2,1,1,3,8,5.0,1,2,47.0,14.0,0,0,1,0,1
34971,25,6.0,0,0,0,10,10,4.0,0,4,74.0,52.0,2,1,0,1,0
34972,16,5.0,2,1,1,3,17,5.0,0,0,52.0,71.0,3,1,0,1,0
34973,1,0.0,4,0,1,9,29,6.0,3,4,36.0,6.0,0,1,0,1,0
34974,27,5.0,4,1,0,4,3,6.0,2,0,99.0,83.0,5,0,1,0,1
34975,27,2.0,5,0,0,6,7,3.0,1,0,71.0,46.0,2,0,1,0,1
34976,19,0.0,5,0,0,8,23,4.0,8,2,99.0,88.0,4,0,1,0,1
34977,9,7.0,2,1,2,4,11,1.0,2,4,34.0,59.0,2,0,1,0,1
34978,29,5.0,4,0,0,12,13,2.0,6,2,42.0,75.0,2,0,1,0,1
34979,18,1.0,2,0,2,8,4,5.0,2,6,46.0,86.0,2,1,0,1,0
34980,9,4.0,0,1,1,4,24,6.0,8,2,95.0,12.0,2,0,1,0,1
34981,2,7.0,5,0,0,6,11,3.0,6,4,97.0,37.0,3,0,1,0,1
34982,24,5.0,5,1,2,10,9,2.0,2,0,78.0,73.0,4,1,0,1,0
34983,16,4.0,2,1,1,0,23,5.0,3,6,66.0,48.0,2,0,1,0,1
34984,2,4.0,5,1,0,3,13,6.0,2,2,53.0,77.0,3,1,0,1,0
34985,26,7.0,0,1,2,8,13,6.0,6,6,56.0,23.0,1,1,0,1,0
34986,23,5.0,5,0,0,10,18,3.0,3,4,68.0,21.0,0,0,1,0,1
34987,6,1.0,0,1,1,3,21,1.0,8,0,41.0,12.0,0,0,1,0,1
34988,2,0.0,4,1,0,10,20,2.0,2,2,100.0,81.0,3,0,1,0,1
34989,2,3.0,2,1,1,8,11,4.0,5,4,100.0,44.0,3,1,0,1,0
34990,20,4.0,4,1,0,0,23,1.0,6,2,45.0,11.0,0,1,0,1,0
34991,18,7.0,2,0,1,12,18,6.0,1,0,79.0,41.0,2,0,1,0,1
34992,10,7.0,2,0,0,4,22,5.0,4,0,78.0,59.0,3,0,1,0,1
34993,9,5.0,5,1,1,4,27,3.0,8,6,37.0,4.0,0,0,1,0,1
34994,7,6.0,0,0,0,6,1,1.0,7,6,44.0,58.0,3,1,0,1,0
34995,25,2.0,2,0,1,4,30,2.0,5,0,30.0,55.0,2,0,1,0,1
34996,25,7.0,4,0,0,3,18,4.0,0,2,86.0,50.0,3,0,1,0,1
34997,23,0.0,5,1,2,8,29,3.0,4,0,77.0,67.0,3,1,0,1,0
34998,6,7.0,4,0,1,6,25,6.0,7,0,87.0,43.0,3,1,0,1,0
34999,18,1.0,4,0,2,8,12,4.0,2,0,55.0,56.0,2,0,1,0,1
35000,22,2.0,4,0,0,12,7,6.0,8,2,89.0,25.0,2,0,1,0,1
35001,4,6.0,0,0,2,12,4,5.0,5,4,93.0,29.0,2,1,0,1,0
35002,26,1.0,2,0,2,12,13,4.0,0,4,77.0,39.0,3,1,0,1,0
35003,16,4.0,4,0,2,12,17,1.0,7,4,88.0,5.0,2,1,0,1,0
35004,18,6.0,0,1,1,0,25,2.0,8,6,98.0,69.0,4,1,0,1,0
35005,16,5.0,2,1,2,4,15,4.0,0,6,32.0,31.0,3,1,0,1,0
35006,7,1.0,4,0,1,6,15,6.0,5,6,57.0,76.0,3,0,1,0,1
35007,6,0.0,4,0,0,0,30,3.0,4,0,69.0,96.0,4,1,0,1,0
35008,25,4.0,2,1,1,9,25,5.0,1,6,89.0,8.0,2,0,1,0,1
35009,14,2.0,2,0,1,0,2,3.0,1,0,54.0,48.0,3,0,1,0,1
35010,16,2.0,0,0,1,12,5,1.0,7,2,57.0,85.0,3,1,0,1,0
35011,23,5.0,2,0,1,8,20,3.0,3,0,35.0,54.0,1,1,0,1,0
35012,11,7.0,4,1,0,10,11,6.0,3,6,98.0,100.0,5,1,0,1,0
35013,11,4.0,0,1,2,12,24,3.0,4,0,98.0,69.0,4,0,1,0,1
35014,21,3.0,5,0,1,12,1,1.0,2,2,77.0,5.0,2,1,0,1,0
35015,11,1.0,4,1,1,4,20,6.0,8,0,47.0,79.0,2,1,0,1,0
35016,19,6.0,2,1,2,0,12,5.0,2,0,44.0,86.0,3,1,0,1,0
35017,8,6.0,5,0,2,12,24,2.0,5,0,38.0,4.0,0,0,1,0,1
35018,15,2.0,0,1,1,4,4,4.0,8,0,61.0,90.0,3,0,1,0,1
35019,4,4.0,5,1,0,10,17,2.0,8,6,52.0,49.0,2,0,1,0,1
35020,25,3.0,4,1,2,9,29,3.0,6,2,51.0,89.0,3,1,0,1,0
35021,29,1.0,0,1,2,0,9,2.0,0,2,30.0,3.0,0,0,1,0,1
35022,29,7.0,2,0,2,12,14,3.0,5,0,100.0,43.0,3,1,0,1,0
35023,19,0.0,5,1,1,3,7,1.0,2,6,34.0,6.0,0,0,1,0,1
35024,28,5.0,2,0,1,3,9,3.0,6,6,48.0,61.0,2,1,0,1,0
35025,22,4.0,5,1,0,3,22,2.0,1,0,32.0,61.0,2,0,1,0,1
35026,13,6.0,0,0,0,12,15,1.0,6,0,57.0,77.0,3,0,1,0,1
35027,8,3.0,5,0,2,8,16,4.0,1,2,74.0,96.0,4,1,0,1,0
35028,1,2.0,4,1,2,9,3,5.0,3,6,64.0,38.0,2,1,0,1,0
35029,29,2.0,5,1,1,8,21,6.0,8,2,58.0,36.0,3,1,0,1,0
35030,18,0.0,0,1,2,8,29,5.0,6,2,52.0,92.0,4,0,1,0,1
35031,14,2.0,4,1,1,0,19,5.0,5,4,74.0,28.0,2,0,1,0,1
35032,8,1.0,4,1,1,4,12,4.0,7,0,43.0,80.0,2,0,1,0,1
35033,15,0.0,5,1,0,10,2,6.0,1,2,92.0,92.0,3,1,0,1,0
35034,6,1.0,5,0,2,12,23,3.0,3,0,32.0,11.0,0,0,1,0,1
35035,18,0.0,2,0,1,12,5,1.0,1,4,60.0,43.0,1,1,0,1,0
35036,2,7.0,4,1,1,6,28,5.0,7,2,78.0,87.0,4,1,0,1,0
35037,14,2.0,2,0,1,0,12,6.0,0,4,38.0,11.0,3,1,0,1,0
35038,5,1.0,4,1,1,8,9,3.0,1,0,97.0,55.0,4,0,1,0,1
35039,3,3.0,2,0,2,10,1,3.0,8,6,76.0,60.0,3,0,1,0,1
35040,7,3.0,2,0,1,10,20,1.0,8,6,45.0,12.0,0,1,0,1,0
35041,14,7.0,4,1,2,3,21,6.0,2,6,47.0,0.0,3,1,0,1,0
35042,13,7.0,4,0,1,4,14,4.0,6,2,53.0,89.0,3,0,1,0,1
35043,8,5.0,4,1,2,12,7,4.0,2,2,30.0,21.0,3,0,1,0,1
35044,12,2.0,2,0,0,8,16,2.0,7,2,62.0,85.0,3,0,1,0,1
35045,19,1.0,4,0,1,8,1,2.0,0,0,82.0,7.0,3,1,0,1,0
35046,7,3.0,0,0,1,6,5,3.0,6,0,84.0,13.0,2,1,0,1,0
35047,15,1.0,5,1,2,3,16,5.0,8,2,81.0,30.0,3,1,0,1,0
35048,14,3.0,2,0,1,3,8,5.0,6,6,69.0,64.0,2,1,0,1,0
35049,3,6.0,2,0,0,10,29,2.0,4,6,46.0,2.0,0,1,0,1,0
35050,5,2.0,2,0,1,0,8,2.0,1,2,48.0,80.0,2,0,1,0,1
35051,30,6.0,4,1,1,12,11,6.0,4,6,32.0,36.0,1,1,0,1,0
35052,13,0.0,5,1,2,9,6,2.0,0,2,80.0,17.0,2,1,0,1,0
35053,9,1.0,5,1,0,12,21,1.0,0,6,36.0,81.0,2,1,0,1,0
35054,25,6.0,5,0,1,10,13,5.0,1,6,31.0,2.0,0,0,1,0,1
35055,4,0.0,0,1,1,0,26,6.0,3,6,53.0,13.0,3,0,1,0,1
35056,4,1.0,5,1,2,3,27,4.0,7,2,80.0,40.0,3,1,0,1,0
35057,17,7.0,4,1,0,9,17,5.0,1,2,45.0,22.0,0,1,0,1,0
35058,8,4.0,0,1,0,12,11,1.0,5,0,42.0,86.0,3,0,1,0,1
35059,18,7.0,4,1,0,0,22,1.0,3,0,89.0,17.0,2,0,1,0,1
35060,23,4.0,0,0,1,3,11,3.0,0,2,74.0,83.0,3,1,0,1,0
35061,4,3.0,0,1,1,8,29,3.0,7,0,54.0,15.0,1,1,0,1,0
35062,19,5.0,5,1,2,0,26,2.0,6,4,69.0,97.0,4,1,0,1,0
35063,25,1.0,2,1,2,0,27,5.0,1,4,34.0,90.0,3,1,0,1,0
35064,28,4.0,5,0,1,8,17,5.0,6,2,33.0,75.0,2,1,0,1,0
35065,26,6.0,0,0,1,4,21,5.0,0,6,86.0,65.0,4,0,1,0,1
35066,20,4.0,2,1,1,4,2,6.0,0,0,42.0,94.0,3,0,1,0,1
35067,27,7.0,4,1,1,3,4,4.0,5,4,92.0,84.0,3,0,1,0,1
35068,19,1.0,4,1,1,12,4,1.0,8,4,99.0,17.0,2,1,0,1,0
35069,26,1.0,4,0,2,10,16,1.0,7,6,94.0,97.0,3,0,1,0,1
35070,19,3.0,5,1,2,9,1,6.0,3,2,54.0,71.0,3,1,0,1,0
35071,6,7.0,2,0,0,6,17,5.0,7,4,39.0,57.0,1,1,0,1,0
35072,24,2.0,0,0,0,9,16,1.0,4,2,58.0,79.0,3,1,0,1,0
35073,11,5.0,4,0,1,4,9,1.0,7,6,91.0,27.0,2,1,0,1,0
35074,7,7.0,5,1,1,10,17,6.0,3,6,55.0,8.0,1,1,0,1,0
35075,1,3.0,5,0,0,3,26,6.0,5,6,88.0,62.0,4,0,1,0,1
35076,15,4.0,0,0,1,9,16,5.0,5,6,30.0,94.0,3,1,0,1,0
35077,22,1.0,5,1,1,8,29,4.0,3,0,56.0,79.0,3,1,0,1,0
35078,16,2.0,5,0,0,4,26,4.0,2,0,35.0,68.0,3,0,1,0,1
35079,23,3.0,0,1,2,8,29,4.0,6,0,83.0,90.0,5,1,0,1,0
35080,5,2.0,5,1,1,3,21,3.0,1,2,50.0,67.0,2,0,1,0,1
35081,25,7.0,0,0,1,6,29,4.0,4,2,48.0,15.0,0,1,0,1,0
35082,16,5.0,5,1,0,3,10,6.0,7,4,70.0,50.0,2,0,1,0,1
35083,4,5.0,2,0,0,8,29,6.0,3,2,89.0,99.0,5,0,1,0,1
35084,9,7.0,5,0,0,9,21,6.0,4,4,57.0,1.0,3,0,1,0,1
35085,6,1.0,4,0,1,3,28,3.0,6,4,56.0,91.0,4,0,1,0,1
35086,2,2.0,2,1,1,9,30,6.0,0,6,77.0,69.0,3,0,1,0,1
35087,10,3.0,2,0,2,3,6,3.0,8,0,95.0,25.0,2,0,1,0,1
35088,3,3.0,2,1,2,8,11,6.0,5,0,77.0,27.0,2,1,0,1,0
35089,3,1.0,5,0,0,3,25,2.0,6,6,72.0,84.0,4,1,0,1,0
35090,16,7.0,0,1,1,9,29,6.0,2,0,92.0,26.0,2,0,1,0,1
35091,10,3.0,0,1,2,0,17,1.0,1,0,54.0,78.0,3,0,1,0,1
35092,8,3.0,4,0,2,10,11,4.0,6,0,49.0,46.0,0,1,0,1,0
35093,18,2.0,4,1,2,3,24,2.0,6,2,66.0,44.0,2,1,0,1,0
35094,6,5.0,4,1,1,4,21,6.0,6,2,32.0,74.0,3,1,0,1,0
35095,22,3.0,4,0,2,3,4,6.0,6,6,37.0,72.0,2,1,0,1,0
35096,5,1.0,5,1,1,9,20,6.0,4,6,37.0,64.0,1,0,1,0,1
35097,27,6.0,4,1,2,12,30,6.0,5,4,30.0,85.0,2,1,0,1,0
35098,15,1.0,0,1,0,4,27,2.0,6,6,37.0,92.0,3,1,0,1,0
35099,13,2.0,0,1,0,9,21,1.0,1,4,61.0,47.0,2,1,0,1,0
35100,18,2.0,0,0,2,10,3,4.0,0,4,68.0,82.0,3,0,1,0,1
35101,10,1.0,2,0,2,6,20,6.0,3,2,93.0,32.0,3,1,0,1,0
35102,17,0.0,2,0,0,8,19,3.0,2,2,94.0,61.0,4,0,1,0,1
35103,17,3.0,5,0,2,0,8,5.0,5,2,64.0,78.0,3,0,1,0,1
35104,12,3.0,4,1,2,10,20,6.0,7,0,78.0,83.0,4,0,1,0,1
35105,21,1.0,0,1,0,9,7,5.0,0,2,85.0,51.0,3,1,0,1,0
35106,21,4.0,5,0,0,3,4,5.0,3,6,99.0,67.0,4,0,1,0,1
35107,6,4.0,0,0,0,4,14,1.0,0,0,57.0,25.0,1,1,0,1,0
35108,1,0.0,0,1,1,0,17,1.0,6,0,92.0,26.0,3,0,1,0,1
35109,1,0.0,4,1,1,4,16,3.0,7,4,31.0,5.0,0,1,0,1,0
35110,1,0.0,5,1,2,4,22,6.0,2,6,41.0,52.0,1,0,1,0,1
35111,7,3.0,2,1,2,6,13,5.0,2,2,57.0,36.0,2,0,1,0,1
35112,12,7.0,4,0,2,10,25,3.0,4,4,74.0,37.0,2,1,0,1,0
35113,26,6.0,2,1,0,6,3,2.0,2,4,60.0,62.0,3,1,0,1,0
35114,17,1.0,0,0,0,6,2,3.0,4,2,86.0,30.0,3,1,0,1,0
35115,10,7.0,4,1,0,6,16,2.0,3,0,97.0,93.0,5,0,1,0,1
35116,21,4.0,5,0,2,6,5,5.0,5,4,100.0,46.0,3,0,1,0,1
35117,7,7.0,2,1,2,9,10,2.0,3,2,93.0,7.0,2,0,1,0,1
35118,24,5.0,5,1,1,3,20,5.0,1,2,79.0,27.0,3,1,0,1,0
35119,23,7.0,0,0,1,3,18,5.0,2,2,98.0,100.0,5,0,1,0,1
35120,28,2.0,0,0,1,4,21,4.0,4,2,75.0,14.0,1,1,0,1,0
35121,18,3.0,5,0,2,8,27,5.0,5,6,73.0,99.0,4,0,1,0,1
35122,23,6.0,0,0,0,10,5,2.0,6,2,67.0,87.0,3,1,0,1,0
35123,25,6.0,0,0,1,6,11,5.0,2,6,74.0,75.0,4,0,1,0,1
35124,20,0.0,2,0,0,0,18,6.0,5,4,83.0,97.0,5,0,1,0,1
35125,8,7.0,4,1,0,9,6,2.0,6,0,67.0,39.0,2,0,1,0,1
35126,26,1.0,0,0,2,9,9,6.0,4,6,81.0,76.0,4,1,0,1,0
35127,5,1.0,0,1,1,8,6,2.0,6,4,94.0,34.0,3,0,1,0,1
35128,24,1.0,4,1,0,3,12,6.0,7,4,49.0,1.0,0,1,0,1,0
35129,26,4.0,5,1,0,10,21,4.0,3,0,79.0,45.0,2,1,0,1,0
35130,29,6.0,0,1,0,12,5,4.0,7,4,37.0,44.0,1,1,0,1,0
35131,16,6.0,2,0,2,8,18,1.0,5,4,36.0,64.0,3,1,0,1,0
35132,15,1.0,5,0,2,9,7,3.0,8,6,74.0,3.0,1,1,0,1,0
35133,24,2.0,2,0,2,4,26,6.0,4,2,37.0,3.0,0,0,1,0,1
35134,16,0.0,2,0,1,0,4,5.0,5,0,42.0,41.0,1,1,0,1,0
35135,24,5.0,0,1,2,10,18,5.0,3,2,44.0,35.0,1,0,1,0,1
35136,14,2.0,4,1,0,10,8,1.0,3,2,55.0,64.0,2,0,1,0,1
35137,29,1.0,0,0,0,8,25,1.0,5,4,81.0,82.0,3,0,1,0,1
35138,11,4.0,2,1,0,12,24,3.0,6,0,69.0,18.0,1,1,0,1,0
35139,11,3.0,2,1,2,0,7,2.0,8,0,51.0,20.0,1,0,1,0,1
35140,6,0.0,0,1,1,4,30,2.0,1,6,44.0,5.0,0,1,0,1,0
35141,4,0.0,2,0,0,3,29,6.0,2,0,90.0,14.0,2,0,1,0,1
35142,27,1.0,5,0,1,4,30,2.0,4,6,72.0,57.0,3,0,1,0,1
35143,15,7.0,4,0,1,12,26,5.0,3,0,83.0,96.0,3,0,1,0,1
35144,12,2.0,4,1,1,9,7,4.0,7,2,48.0,59.0,2,0,1,0,1
35145,25,5.0,2,0,0,12,12,3.0,0,2,97.0,79.0,3,1,0,1,0
35146,28,5.0,2,1,2,8,21,2.0,6,0,43.0,82.0,2,1,0,1,0
35147,2,7.0,4,0,0,9,28,4.0,3,2,96.0,73.0,4,0,1,0,1
35148,17,4.0,2,0,1,0,9,2.0,2,2,55.0,69.0,3,0,1,0,1
35149,16,5.0,2,0,0,3,19,2.0,3,0,60.0,81.0,3,1,0,1,0
35150,1,1.0,5,0,0,3,1,1.0,5,2,91.0,88.0,5,0,1,0,1
35151,7,6.0,2,0,1,8,18,3.0,1,4,35.0,7.0,0,1,0,1,0
35152,18,1.0,5,1,0,0,29,3.0,0,0,94.0,75.0,4,0,1,0,1
35153,3,6.0,5,1,0,4,17,6.0,0,4,98.0,95.0,5,0,1,0,1
35154,17,5.0,0,0,2,6,4,1.0,3,4,93.0,66.0,4,0,1,0,1
35155,18,1.0,4,0,0,8,3,4.0,3,0,90.0,24.0,3,0,1,0,1
35156,28,5.0,0,1,1,3,9,5.0,3,2,97.0,72.0,4,1,0,1,0
35157,15,2.0,4,1,1,12,5,2.0,0,4,60.0,69.0,3,0,1,0,1
35158,21,1.0,5,0,1,10,19,5.0,4,6,74.0,45.0,2,0,1,0,1
35159,9,5.0,2,1,0,6,14,3.0,3,2,56.0,90.0,3,1,0,1,0
35160,8,7.0,0,1,0,0,11,2.0,3,2,63.0,56.0,2,1,0,1,0
35161,10,1.0,4,1,0,0,4,2.0,6,6,67.0,18.0,3,0,1,0,1
35162,17,7.0,4,0,1,0,6,3.0,5,6,55.0,31.0,2,0,1,0,1
35163,12,3.0,0,0,1,8,9,4.0,8,0,76.0,19.0,2,1,0,1,0
35164,15,7.0,2,0,2,10,22,5.0,3,0,93.0,57.0,3,0,1,0,1
35165,21,4.0,5,0,0,10,7,5.0,7,6,34.0,11.0,0,1,0,1,0
35166,1,2.0,4,0,2,6,20,6.0,1,4,56.0,28.0,0,0,1,0,1
35167,8,4.0,4,1,0,3,16,6.0,4,4,98.0,78.0,5,0,1,0,1
35168,25,7.0,0,0,2,3,17,4.0,2,6,75.0,18.0,2,1,0,1,0
35169,26,0.0,2,1,2,6,20,5.0,4,4,53.0,58.0,2,1,0,1,0
35170,13,1.0,4,1,1,0,12,1.0,3,4,63.0,91.0,4,1,0,1,0
35171,4,5.0,2,0,1,4,12,3.0,4,4,67.0,36.0,2,1,0,1,0
35172,21,5.0,2,0,2,12,14,6.0,1,4,31.0,71.0,2,0,1,0,1
35173,22,4.0,4,1,1,3,20,4.0,3,0,49.0,59.0,3,0,1,0,1
35174,16,1.0,0,1,2,8,19,6.0,4,6,36.0,9.0,0,1,0,1,0
35175,19,0.0,0,1,2,6,13,1.0,2,6,100.0,44.0,3,0,1,0,1
35176,7,5.0,2,1,0,4,11,1.0,3,6,88.0,69.0,4,1,0,1,0
35177,8,1.0,0,1,2,9,30,4.0,1,4,43.0,34.0,1,0,1,0,1
35178,9,6.0,2,1,1,3,14,4.0,8,2,77.0,14.0,2,1,0,1,0
35179,16,1.0,0,0,1,12,20,5.0,8,0,79.0,90.0,5,1,0,1,0
35180,14,3.0,0,1,1,6,2,5.0,0,4,38.0,68.0,2,1,0,1,0
35181,5,4.0,4,0,2,10,8,1.0,4,0,91.0,15.0,2,1,0,1,0
35182,14,7.0,4,0,1,9,4,4.0,0,2,60.0,38.0,2,1,0,1,0
35183,6,1.0,2,0,0,10,20,5.0,7,2,35.0,9.0,0,1,0,1,0
35184,9,0.0,5,0,0,6,4,3.0,4,4,47.0,31.0,1,0,1,0,1
35185,15,0.0,2,1,1,12,8,2.0,5,2,77.0,15.0,2,0,1,0,1
35186,18,6.0,4,1,1,6,17,6.0,0,2,32.0,0.0,3,1,0,1,0
35187,26,7.0,4,0,0,8,21,4.0,5,6,44.0,84.0,2,1,0,1,0
35188,5,6.0,5,1,2,0,14,4.0,5,0,67.0,97.0,4,0,1,0,1
35189,15,0.0,4,1,1,12,1,2.0,0,4,62.0,8.0,1,1,0,1,0
35190,27,4.0,0,1,0,12,29,3.0,0,6,83.0,43.0,3,1,0,1,0
35191,25,5.0,0,0,1,12,28,3.0,3,2,99.0,39.0,3,1,0,1,0
35192,2,3.0,4,0,1,9,7,5.0,8,4,56.0,75.0,3,1,0,1,0
35193,29,6.0,2,0,0,0,26,6.0,2,4,32.0,51.0,3,1,0,1,0
35194,6,2.0,0,1,0,0,6,1.0,5,4,66.0,88.0,3,0,1,0,1
